strategy,prompts,crops,window,dev_mean,heldout_mean,heldout_std,all_clips
margin_pooled_plus_center,mismatched,max,31,0.587,0.5905,0.0266,0.5898
margin_maxmax_plus_center,matched,mean,15,0.5867,0.5986,0.0231,0.5926
margin_pooled,matched,mean,1,0.5864,0.5978,0.021,0.5928
textdev_w50,generic,max,1,0.5862,0.6128,0.0325,0.6004
textdev_w50_plus_center,generic,max,15,0.5862,0.5972,0.0345,0.5918
textdev_w50,generic,mean,1,0.5862,0.6128,0.0325,0.6004
textdev_w50_plus_center,generic,mean,15,0.5862,0.5972,0.0345,0.5918
center,-,max,31,0.5856,0.5852,0.0252,0.5853
textdev_w50_plus_center,none,max,15,0.5856,0.5987,0.0329,0.5921
center,-,mean,31,0.5856,0.5852,0.0252,0.5853
textdev_w50_plus_center,none,mean,15,0.5856,0.5987,0.0329,0.5921
margin_pooled_plus_center,none,mean,31,0.585,0.576,0.0261,0.5814
margin_pooled_plus_center,matched,mean,31,0.5845,0.5832,0.023,0.5838
margin_maxmax,none,max,31,0.5842,0.5778,0.0208,0.5806
margin_maxmax,mismatched,max,31,0.5842,0.5778,0.0208,0.5806
margin_maxmax,mismatched,mean,5,0.5842,0.5846,0.0205,0.5844
textdev_w50_plus_center,generic,max,1,0.5841,0.5946,0.0299,0.5896
textdev_w50_plus_center,generic,mean,1,0.5841,0.5946,0.0299,0.5896
margin_pooled,none,mean,1,0.5839,0.5976,0.0203,0.5922
margin_maxmax,none,mean,5,0.5838,0.5841,0.0206,0.5839
textdev_w50,generic,max,5,0.5834,0.6135,0.0337,0.5992
textdev_w50,generic,mean,5,0.5834,0.6135,0.0337,0.5992
margin_maxmax_plus_center,matched,mean,5,0.5834,0.5968,0.021,0.5901
textdev_w50_plus_center,matched,max,5,0.5832,0.6006,0.0251,0.5919
textdev_w50_plus_center,matched,mean,5,0.5832,0.6006,0.0251,0.5919
margin_maxmax,generic,max,15,0.5822,0.5766,0.0232,0.5794
textdev_w50_plus_center,generic,max,5,0.582,0.5957,0.0331,0.589
margin_pooled_plus_center,matched,mean,1,0.582,0.5963,0.0189,0.5896
textdev_w50_plus_center,generic,mean,5,0.582,0.5957,0.0331,0.589
margin_pooled,generic,mean,5,0.5815,0.5793,0.0255,0.5815
textdev_w50,generic,max,31,0.5814,0.614,0.0367,0.5983
textdev_w50,generic,mean,31,0.5814,0.614,0.0367,0.5983
textdev_w50_plus_center,none,max,5,0.581,0.5989,0.0322,0.5901
textdev_w50_plus_center,none,mean,5,0.581,0.5989,0.0322,0.5901
margin_pooled_plus_center,matched,mean,15,0.5807,0.5929,0.022,0.5871
textdev_w50,matched,max,1,0.5804,0.6141,0.026,0.597
textdev_w50,matched,mean,1,0.5804,0.6141,0.026,0.597
margin_pooled,generic,max,31,0.5798,0.5584,0.02,0.5689
margin_pooled,matched,mean,5,0.5798,0.5919,0.0164,0.5863
margin_maxmax,matched,mean,31,0.5795,0.59,0.0229,0.5842
margin_maxmax,mismatched,mean,15,0.5793,0.5834,0.025,0.5811
margin_pooled,none,max,31,0.5792,0.5535,0.0214,0.5671
margin_pooled_plus_center,matched,mean,5,0.5789,0.5928,0.0176,0.586
textdev_w50_plus_center,mismatched,max,1,0.5787,0.5917,0.0278,0.5852
textdev_w50_plus_center,mismatched,mean,1,0.5787,0.5917,0.0278,0.5852
margin_maxmax,none,mean,15,0.5783,0.5818,0.0256,0.5797
margin_pooled,matched,mean,15,0.5783,0.5938,0.0201,0.586
textdev_w50,mismatched,max,1,0.5782,0.6036,0.0308,0.5912
textdev_w50,mismatched,mean,1,0.5782,0.6036,0.0308,0.5912
textdev_w50_plus_center,none,max,1,0.5778,0.5943,0.0296,0.5861
textdev_w50_plus_center,none,mean,1,0.5778,0.5943,0.0296,0.5861
margin_pooled,matched,mean,31,0.5777,0.5931,0.0229,0.5851
margin_maxmax_plus_center,matched,mean,1,0.5768,0.5906,0.0224,0.5837
center,-,max,15,0.5757,0.5764,0.022,0.5753
center,-,mean,15,0.5757,0.5764,0.022,0.5753
margin_pooled,none,mean,5,0.5755,0.5869,0.0203,0.5821
textdev_w50_plus_center,matched,max,1,0.5737,0.5947,0.0252,0.5841
textdev_w50_plus_center,matched,mean,1,0.5737,0.5947,0.0252,0.5841
margin_maxmax,mismatched,mean,31,0.5736,0.5774,0.0258,0.575
margin_maxmax,none,mean,31,0.5735,0.5763,0.0262,0.5744
margin_pooled,mismatched,max,5,0.5727,0.5654,0.0204,0.5697
margin_maxmax,matched,mean,5,0.5717,0.5826,0.0219,0.5768
margin_maxmax,generic,max,31,0.5716,0.5722,0.0246,0.5715
margin_pooled,mismatched,max,1,0.5713,0.5656,0.0237,0.569
margin_maxmax,matched,mean,15,0.5712,0.5867,0.0239,0.578
margin_maxmax,matched,mean,1,0.5693,0.5799,0.0225,0.5749
margin_pooled,generic,mean,15,0.5691,0.5643,0.0277,0.5671
center,-,max,5,0.5662,0.5645,0.0213,0.5646
center,-,mean,5,0.5662,0.5645,0.0213,0.5646
margin_pooled,mismatched,max,15,0.5651,0.5632,0.024,0.5648
center,-,max,1,0.5604,0.5574,0.0208,0.5583
center,-,mean,1,0.5604,0.5574,0.0208,0.5583
margin_pooled,none,mean,15,0.5601,0.5712,0.0231,0.5659
margin_pooled,generic,mean,31,0.5576,0.5513,0.0288,0.5542
margin_pooled,none,mean,31,0.5547,0.5631,0.0247,0.5584
margin_pooled,mismatched,max,31,0.5546,0.5522,0.0282,0.5536
